timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-08-09 17:03:43,2.0,32.9,41.0,67.81,1.3178,fp32,linucb,datasets/imagenette2-320/val/n03417042/n03417042_5221.JPEG,garbage truck,garbage truck,True,0.7764,27.0,0.297
2026-08-09 17:03:44,6.4,32.92,40.8,67.81,1.2652,fp32,safety_override,datasets/imagenette2-320/val/n03445777/n03445777_490.JPEG,golf ball,golf ball,True,0.8951,20.76,0.257
2026-08-09 17:03:45,5.52,32.96,40.84,67.81,1.2364,fp32,safety_override,datasets/imagenette2-320/val/n02979186/n02979186_5280.JPEG,cassette player,television,False,0.2154,18.49,0.24
2026-08-09 17:03:46,4.11,33.01,41.3,67.78,1.0779,fp32,safety_override,datasets/imagenette2-320/val/n02102040/n02102040_332.JPEG,English springer,English springer,True,0.2494,18.47,0.181
2026-08-09 17:03:47,4.83,33.05,41.58,67.78,0.9857,fp32,safety_override,datasets/imagenette2-320/val/n02979186/n02979186_19412.JPEG,cassette player,cassette player,True,0.6009,30.27,0.232
2026-08-09 17:03:48,6.1,33.15,41.35,67.78,0.9571,fp32,safety_override,datasets/imagenette2-320/val/n03394916/n03394916_51571.JPEG,French horn,French horn,True,0.9576,18.61,0.213
2026-08-09 17:03:49,6.06,33.21,41.21,67.76,0.9782,fp32,safety_override,datasets/imagenette2-320/val/n03000684/n03000684_28711.JPEG,chain saw,chain saw,True,0.9911,19.87,0.24
2026-08-09 17:03:50,4.43,33.21,41.13,67.76,0.9935,fp32,safety_override,datasets/imagenette2-320/val/n03000684/n03000684_10902.JPEG,chain saw,syringe,False,0.5531,18.31,0.221
2026-08-09 17:03:51,3.46,33.2,40.68,67.76,0.9689,fp32,safety_override,datasets/imagenette2-320/val/n03425413/n03425413_16300.JPEG,gas pump,gas pump,True,0.8064,17.99,0.237
2026-08-09 17:03:52,2.88,33.12,41.21,67.76,0.9689,fp32,safety_override,datasets/imagenette2-320/val/n03888257/n03888257_880.JPEG,parachute,snowmobile,False,0.4563,28.01,0.22
2026-08-09 17:03:53,2.53,33.15,41.12,67.76,0.9403,fp32,safety_override,datasets/imagenette2-320/val/n03028079/n03028079_13311.JPEG,church,stupa,False,0.633,18.32,0.248
2026-08-09 17:03:54,3.92,33.13,41.07,67.76,0.9297,fp32,safety_override,datasets/imagenette2-320/val/n02102040/n02102040_791.JPEG,English springer,whippet,False,0.459,19.28,0.211
2026-08-09 17:03:55,3.15,33.08,41.44,67.74,0.9112,fp32,safety_override,datasets/imagenette2-320/val/n02979186/n02979186_19690.JPEG,cassette player,tape player,False,0.5127,18.4,0.205
2026-08-09 17:03:56,1.89,33.05,40.87,67.74,0.8966,fp32,safety_override,datasets/imagenette2-320/val/n03425413/n03425413_13231.JPEG,gas pump,mobile home,False,0.5726,18.8,0.188
2026-08-09 17:03:57,4.33,33.03,40.92,67.74,0.8871,fp32,safety_override,datasets/imagenette2-320/val/n03445777/n03445777_5912.JPEG,golf ball,golf ball,True,0.7808,25.3,0.207
2026-08-09 17:03:58,9.0,33.02,40.95,67.72,0.8925,fp32,safety_override,datasets/imagenette2-320/val/n03888257/n03888257_61350.JPEG,parachute,parachute,True,0.9283,19.84,0.221
2026-08-09 17:03:59,6.2,33.01,40.17,67.72,0.8926,fp32,safety_override,datasets/imagenette2-320/val/n02102040/n02102040_990.JPEG,English springer,English springer,True,0.9408,19.25,0.239
