timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-08-11 15:16:24,0.0,0.0,40.0,100.0,1.4697,fp32,linucb,datasets/imagenette2-320/val/n02979186/n02979186_12822.JPEG,cassette player,cassette player,True,0.6017,14.44,1.526
2026-08-11 15:16:25,1.6,7.3,43.0,77.29,1.155,fp32,safety_override,datasets/imagenette2-320/val/n03425413/n03425413_4750.JPEG,gas pump,gas pump,True,0.7847,12.87,0.122
2026-08-11 15:16:26,8.48,13.12,48.4,77.29,1.1808,fp32,safety_override,datasets/imagenette2-320/val/n03417042/n03417042_1991.JPEG,garbage truck,garbage truck,True,0.8918,14.47,0.21
2026-08-11 15:16:27,11.58,17.76,52.52,77.31,1.2054,fp32,safety_override,datasets/imagenette2-320/val/n03000684/n03000684_1000.JPEG,chain saw,street sign,False,0.1272,14.65,0.199
2026-08-11 15:16:28,10.91,21.52,53.02,77.33,1.0736,fp32,safety_override,datasets/imagenette2-320/val/n01440764/n01440764_29670.JPEG,tench,tench,True,0.9637,14.15,0.164
2026-08-11 15:16:30,11.59,24.5,52.61,77.33,1.097,fp32,safety_override,datasets/imagenette2-320/val/n01440764/n01440764_3781.JPEG,tench,tench,True,0.8566,14.94,0.155
2026-08-11 15:16:31,11.67,26.86,52.69,77.35,1.0987,fp32,safety_override,datasets/imagenette2-320/val/n03394916/n03394916_47560.JPEG,French horn,French horn,True,0.7923,14.76,0.099
2026-08-11 15:16:32,10.2,30.6,53.21,77.38,1.0996,fp32,safety_override,datasets/imagenette2-320/val/n02979186/n02979186_10230.JPEG,cassette player,cassette player,True,0.4806,14.74,0.125
2026-08-11 15:16:33,10.12,32.68,53.53,77.4,1.0663,fp32,safety_override,datasets/imagenette2-320/val/n02102040/n02102040_610.JPEG,English springer,English springer,True,0.2946,14.35,0.108
2026-08-11 15:16:34,9.27,33.89,54.12,77.42,1.0211,fp32,safety_override,datasets/imagenette2-320/val/n02979186/n02979186_9790.JPEG,cassette player,modem,False,0.3151,14.43,0.107
2026-08-11 15:16:35,11.16,34.53,54.87,77.42,0.9857,fp32,safety_override,datasets/imagenette2-320/val/n03888257/n03888257_24470.JPEG,parachute,parachute,True,0.9907,14.39,0.144
2026-08-11 15:16:36,16.1,34.88,55.32,77.44,1.0084,fp32,safety_override,datasets/imagenette2-320/val/n03394916/n03394916_30432.JPEG,French horn,French horn,True,0.7732,14.55,0.143
2026-08-11 15:16:37,12.78,35.09,55.19,77.46,0.9967,fp32,safety_override,datasets/imagenette2-320/val/n03417042/n03417042_1330.JPEG,garbage truck,mobile home,False,0.0621,13.63,0.097
2026-08-11 15:16:38,10.95,35.17,55.12,77.46,0.9497,fp32,safety_override,datasets/imagenette2-320/val/n02102040/n02102040_671.JPEG,English springer,English springer,True,0.25,13.48,0.262
2026-08-11 15:16:39,8.93,35.22,55.07,77.46,0.9203,fp32,safety_override,datasets/imagenette2-320/val/n03000684/n03000684_25411.JPEG,chain saw,chain saw,True,0.3724,14.43,0.159
2026-08-11 15:16:40,7.8,35.25,55.44,77.49,0.9025,fp32,safety_override,datasets/imagenette2-320/val/n03417042/n03417042_2150.JPEG,garbage truck,garbage truck,True,0.9133,13.11,0.112
2026-08-11 15:16:41,7.8,35.31,54.07,77.51,0.9072,fp32,safety_override,datasets/imagenette2-320/val/n02102040/n02102040_621.JPEG,English springer,wire-haired fox terrier,False,0.2285,14.04,0.113
2026-08-11 15:16:42,7.08,35.35,52.84,77.51,0.8822,fp32,safety_override,datasets/imagenette2-320/val/n03417042/n03417042_4790.JPEG,garbage truck,garbage truck,True,0.6204,13.69,0.14
