timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-09-02 15:45:58,9.8,29.3,52.0,79.53,0.8019,int8,linucb,datasets/imagenette2-320/val/n03417042/n03417042_5221.JPEG,garbage truck,garbage truck,True,0.7539,2.82,0.144
2026-09-02 15:45:59,9.84,29.34,52.0,79.53,0.802,int8,linucb,datasets/imagenette2-320/val/n03445777/n03445777_490.JPEG,golf ball,golf ball,True,0.9219,2.81,0.347
2026-09-02 15:46:00,7.46,29.4,52.4,79.53,0.8039,int8,linucb,datasets/imagenette2-320/val/n02979186/n02979186_5280.JPEG,cassette player,microwave,False,0.1875,2.82,0.344
2026-09-02 15:46:01,5.28,29.4,52.24,79.53,0.8062,int8,linucb,datasets/imagenette2-320/val/n02102040/n02102040_332.JPEG,English springer,English springer,True,0.5234,8.48,0.288
2026-09-02 15:46:02,3.97,29.44,51.74,79.53,0.8075,int8,linucb,datasets/imagenette2-320/val/n02979186/n02979186_19412.JPEG,cassette player,cassette player,True,0.5234,8.79,0.298
2026-09-02 15:46:03,3.18,29.46,51.85,79.53,0.8087,int8,linucb,datasets/imagenette2-320/val/n03394916/n03394916_51571.JPEG,French horn,French horn,True,0.957,2.83,0.357
2026-09-02 15:46:04,2.71,29.48,51.51,79.53,0.809,int8,linucb,datasets/imagenette2-320/val/n03000684/n03000684_28711.JPEG,chain saw,chain saw,True,0.9805,10.1,0.359
2026-09-02 15:46:05,2.42,29.49,51.3,79.53,0.8093,int8,linucb,datasets/imagenette2-320/val/n03000684/n03000684_10902.JPEG,chain saw,chain saw,True,0.2188,2.83,0.392
2026-09-02 15:46:06,3.01,29.45,51.18,79.53,0.8083,int8,linucb,datasets/imagenette2-320/val/n03425413/n03425413_16300.JPEG,gas pump,gas pump,True,0.7344,2.81,0.331
2026-09-02 15:46:07,2.61,29.43,51.11,79.53,0.8088,int8,linucb,datasets/imagenette2-320/val/n03888257/n03888257_880.JPEG,parachute,parachute,True,0.3281,9.13,0.337
2026-09-02 15:46:08,1.57,29.46,50.67,79.53,0.81,int8,linucb,datasets/imagenette2-320/val/n03028079/n03028079_13311.JPEG,church,stupa,False,0.3945,2.82,0.361
2026-09-02 15:46:09,2.54,29.48,50.8,79.53,0.8087,int8,linucb,datasets/imagenette2-320/val/n02102040/n02102040_791.JPEG,English springer,whippet,False,0.4883,9.65,0.364
2026-09-02 15:46:11,2.32,29.49,50.88,79.53,0.8091,fp32,linucb,datasets/imagenette2-320/val/n02979186/n02979186_19690.JPEG,cassette player,tape player,False,0.5127,21.67,0.364
2026-09-02 15:46:12,2.99,29.45,50.93,79.53,0.8029,int8,linucb,datasets/imagenette2-320/val/n03425413/n03425413_13231.JPEG,gas pump,mobile home,False,0.9297,9.42,0.346
2026-09-02 15:46:13,2.6,29.43,50.96,79.53,0.8033,int8,linucb,datasets/imagenette2-320/val/n03445777/n03445777_5912.JPEG,golf ball,golf ball,True,0.8633,2.82,0.371
2026-09-02 15:46:14,3.92,29.46,50.97,79.53,0.8018,int8,linucb,datasets/imagenette2-320/val/n03888257/n03888257_61350.JPEG,parachute,parachute,True,0.8203,9.86,0.376
2026-09-02 15:46:15,3.95,29.48,50.98,79.53,0.8018,int8,linucb,datasets/imagenette2-320/val/n02102040/n02102040_990.JPEG,English springer,English springer,True,0.9297,2.83,0.393
2026-09-02 15:46:16,3.17,29.49,52.99,79.53,0.8047,int8,linucb,datasets/imagenette2-320/val/n03417042/n03417042_3272.JPEG,garbage truck,garbage truck,True,0.4492,9.66,0.365
2026-09-02 15:46:17,3.46,29.49,52.19,79.53,0.8033,int8,linucb,datasets/imagenette2-320/val/n03425413/n03425413_691.JPEG,gas pump,parking meter,False,0.1523,9.92,0.401
