timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-09-02 15:40:50,5.9,26.8,48.0,79.53,1.3922,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_5221.JPEG,garbage truck,garbage truck,True,0.7764,12.36,5.454
2026-09-02 15:40:51,7.86,26.84,48.0,79.53,1.2678,int8,algo,datasets/imagenette2-320/val/n03445777/n03445777_490.JPEG,golf ball,golf ball,True,0.9219,2.81,0.321
2026-09-02 15:40:52,5.52,26.94,48.0,79.53,1.2668,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_5280.JPEG,cassette player,microwave,False,0.1875,9.62,0.367
2026-09-02 15:40:53,4.87,26.97,48.0,79.53,1.2667,fp32,algo,datasets/imagenette2-320/val/n02102040/n02102040_332.JPEG,English springer,English springer,True,0.2494,12.32,0.254
2026-09-02 15:40:54,5.28,26.98,48.0,79.53,1.0753,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_19412.JPEG,cassette player,cassette player,True,0.5234,2.84,0.223
2026-09-02 15:40:55,3.97,26.99,48.0,79.53,1.075,int8,algo,datasets/imagenette2-320/val/n03394916/n03394916_51571.JPEG,French horn,French horn,True,0.957,2.81,0.249
2026-09-02 15:40:56,3.18,27.03,48.4,79.53,1.0762,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_28711.JPEG,chain saw,chain saw,True,0.9805,2.84,0.245
2026-09-02 15:40:57,4.27,27.02,48.64,79.53,1.0769,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_10902.JPEG,chain saw,chain saw,True,0.2188,2.83,0.235
2026-09-02 15:40:58,3.36,27.01,48.78,79.53,1.0772,fp32,algo,datasets/imagenette2-320/val/n03425413/n03425413_16300.JPEG,gas pump,gas pump,True,0.8064,12.61,0.228
2026-09-02 15:40:59,2.82,27.01,48.87,79.53,1.0846,fp32,algo,datasets/imagenette2-320/val/n03888257/n03888257_880.JPEG,parachute,snowmobile,False,0.4563,12.33,0.235
2026-09-02 15:41:00,2.49,27.0,48.12,79.53,1.0243,int8,algo,datasets/imagenette2-320/val/n03028079/n03028079_13311.JPEG,church,stupa,False,0.3945,2.98,0.153
2026-09-02 15:41:01,3.05,27.0,48.07,79.53,1.0241,fp32,algo,datasets/imagenette2-320/val/n02102040/n02102040_791.JPEG,English springer,whippet,False,0.459,12.31,0.284
2026-09-02 15:41:02,3.43,27.0,48.44,79.53,0.9836,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_19690.JPEG,cassette player,tape player,False,0.5547,2.89,0.081
2026-09-02 15:41:03,2.86,27.0,48.27,79.53,0.9832,int8,algo,datasets/imagenette2-320/val/n03425413/n03425413_13231.JPEG,gas pump,mobile home,False,0.9297,2.82,0.233
2026-09-02 15:41:04,2.52,27.0,47.76,79.53,0.982,int8,algo,datasets/imagenette2-320/val/n03445777/n03445777_5912.JPEG,golf ball,golf ball,True,0.8633,3.17,0.077
2026-09-02 15:41:05,3.11,27.0,47.46,79.53,0.9813,int8,algo,datasets/imagenette2-320/val/n03888257/n03888257_61350.JPEG,parachute,parachute,True,0.8203,2.84,0.231
2026-09-02 15:41:06,2.67,27.0,47.67,79.53,0.9818,int8,algo,datasets/imagenette2-320/val/n02102040/n02102040_990.JPEG,English springer,English springer,True,0.9297,3.28,0.104
2026-09-02 15:41:07,2.4,27.0,47.8,79.53,0.9822,int8,algo,datasets/imagenette2-320/val/n03417042/n03417042_3272.JPEG,garbage truck,garbage truck,True,0.4492,9.92,0.304
2026-09-02 15:41:08,3.04,27.0,47.88,79.53,0.9823,int8,algo,datasets/imagenette2-320/val/n03425413/n03425413_691.JPEG,gas pump,parking meter,False,0.1523,3.84,0.08
2026-09-02 15:41:09,2.62,27.72,47.93,79.53,0.9835,fp32,algo,datasets/imagenette2-320/val/n03028079/n03028079_29670.JPEG,church,church,True,0.4952,12.32,0.236
2026-09-02 15:41:10,3.13,28.11,47.96,79.53,0.9563,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_34971.JPEG,chain saw,chain saw,True,0.9453,8.23,0.203
2026-09-02 15:41:11,1.88,28.35,47.17,79.53,0.9551,int8,algo,datasets/imagenette2-320/val/n03417042/n03417042_2991.JPEG,garbage truck,snowplow,False,0.4062,8.64,0.188
2026-09-02 15:41:12,2.73,28.49,46.7,79.53,0.9542,fp32,algo,datasets/imagenette2-320/val/n02979186/n02979186_11550.JPEG,cassette player,tape player,False,0.5546,18.84,0.179
2026-09-02 15:41:13,2.44,28.57,49.62,79.53,0.9412,int8,algo,datasets/imagenette2-320/val/n03394916/n03394916_36532.JPEG,French horn,radiator,False,0.1562,2.83,0.235
2026-09-02 15:41:14,2.26,28.62,48.17,79.53,0.9377,fp32,algo,datasets/imagenette2-320/val/n01440764/n01440764_14280.JPEG,tench,tench,True,0.9222,12.33,0.231
2026-09-02 15:41:15,2.92,28.65,48.1,79.53,0.9533,fp32,algo,datasets/imagenette2-320/val/n03000684/n03000684_2960.JPEG,chain saw,gown,False,0.0675,12.31,0.25
2026-09-02 15:41:16,3.35,28.67,48.06,79.53,0.9022,int8,algo,datasets/imagenette2-320/val/n03888257/n03888257_37561.JPEG,parachute,parachute,True,0.1758,9.02,0.201
2026-09-02 15:41:17,2.81,28.68,48.04,79.53,0.9021,int8,algo,datasets/imagenette2-320/val/n03888257/n03888257_26931.JPEG,parachute,parachute,True,0.6953,2.84,0.237
2026-09-02 15:41:18,2.49,28.69,47.22,79.53,0.9004,int8,algo,datasets/imagenette2-320/val/n03417042/n03417042_14381.JPEG,garbage truck,garbage truck,True,0.8945,2.93,0.203
2026-09-02 15:41:19,2.29,28.69,47.53,79.53,0.9011,int8,algo,datasets/imagenette2-320/val/n03888257/n03888257_66361.JPEG,parachute,parachute,True,0.1641,5.59,0.08
2026-09-02 15:41:20,2.9,28.7,47.72,79.53,0.9014,fp32,algo,datasets/imagenette2-320/val/n03425413/n03425413_13100.JPEG,gas pump,jinrikisha,False,0.1487,12.38,0.205
2026-09-02 15:41:22,4.94,28.78,47.83,79.53,0.8658,int8,algo,datasets/imagenette2-320/val/n03028079/n03028079_26110.JPEG,church,monastery,False,0.3008,2.9,0.087
2026-09-02 15:41:23,14.44,28.9,51.05,79.53,0.894,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_13231.JPEG,cassette player,home theater,False,0.1367,2.84,0.278
2026-09-02 15:41:24,13.2,29.0,50.64,79.53,0.8889,int8,algo,datasets/imagenette2-320/val/n02979186/ILSVRC2012_val_00035160.JPEG,cassette player,loudspeaker,False,0.0859,9.78,0.218
2026-09-02 15:41:25,12.28,29.09,50.38,79.53,0.8856,fp32,algo,datasets/imagenette2-320/val/n03000684/n03000684_4631.JPEG,chain saw,chain saw,True,0.5641,34.1,0.103
2026-09-02 15:41:26,21.05,29.19,54.64,79.53,0.9177,int8,algo,datasets/imagenette2-320/val/n03394916/n03394916_47110.JPEG,French horn,coil,False,0.6328,7.42,0.111
2026-09-02 15:41:27,28.95,29.28,58.58,79.53,0.9772,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_12172.JPEG,cassette player,switch,False,0.5,11.47,0.114
2026-09-02 15:41:28,36.05,29.36,62.52,79.53,1.0412,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_3821.JPEG,garbage truck,garbage truck,True,0.0606,31.6,0.107
2026-09-02 15:41:29,42.45,29.44,66.07,79.53,0.9985,int8,algo,datasets/imagenette2-320/val/n03425413/n03425413_1421.JPEG,gas pump,gas pump,True,0.8672,7.54,0.11
2026-09-02 15:41:30,65.47,29.7,78.84,79.53,1.207,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_22992.JPEG,cassette player,hand blower,False,0.1055,7.64,0.123
2026-09-02 15:41:31,79.28,29.86,85.3,79.53,1.3352,fp32,algo,datasets/imagenette2-320/val/n03394916/n03394916_32411.JPEG,French horn,French horn,True,0.6205,31.79,0.142
2026-09-02 15:41:32,87.57,29.92,88.78,79.53,1.2497,int8,algo,datasets/imagenette2-320/val/n03028079/n03028079_32580.JPEG,church,church,True,0.4336,10.67,0.118
2026-09-02 15:41:33,92.54,29.91,91.27,79.53,1.2894,fp32,algo,datasets/imagenette2-320/val/n03028079/n03028079_14310.JPEG,church,bell cote,False,0.5985,32.04,0.113
2026-09-02 15:41:34,95.52,29.87,92.76,79.53,1.1818,int8,algo,datasets/imagenette2-320/val/n03888257/n03888257_8160.JPEG,parachute,neck brace,False,0.0586,10.71,0.139
2026-09-02 15:41:35,97.31,29.84,93.26,79.53,1.1924,fp32,algo,datasets/imagenette2-320/val/n03394916/n03394916_7951.JPEG,French horn,French horn,True,0.9737,32.89,0.121
