timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-09-07 12:24:11,8.2,38.3,51.0,79.51,0.7798,int8,algo,datasets/imagenette2-320/val/n03417042/n03417042_5221.JPEG,garbage truck,garbage truck,True,0.7539,2.87,0.137
2026-09-07 12:24:12,8.92,38.34,51.0,79.51,0.7783,int8,algo,datasets/imagenette2-320/val/n03445777/n03445777_490.JPEG,golf ball,golf ball,True,0.9219,2.85,0.301
2026-09-07 12:24:13,6.15,38.4,51.0,79.51,0.7846,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_5280.JPEG,cassette player,microwave,False,0.1875,2.86,0.244
2026-09-07 12:24:14,5.33,38.48,51.0,79.51,0.7868,int8,algo,datasets/imagenette2-320/val/n02102040/n02102040_332.JPEG,English springer,English springer,True,0.5234,2.84,0.225
2026-09-07 12:24:15,4.0,38.53,51.0,79.51,0.7903,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_19412.JPEG,cassette player,cassette player,True,0.5234,2.83,0.21
2026-09-07 12:24:16,3.96,38.56,51.0,79.51,0.7905,int8,algo,datasets/imagenette2-320/val/n03394916/n03394916_51571.JPEG,French horn,French horn,True,0.957,2.84,0.247
2026-09-07 12:24:17,3.94,38.53,51.0,79.51,0.7905,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_28711.JPEG,chain saw,chain saw,True,0.9805,2.82,0.267
2026-09-07 12:24:18,3.92,38.56,51.0,79.51,0.7906,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_10902.JPEG,chain saw,chain saw,True,0.2188,2.83,0.266
2026-09-07 12:24:19,3.91,38.58,51.0,79.51,0.7907,int8,algo,datasets/imagenette2-320/val/n03425413/n03425413_16300.JPEG,gas pump,gas pump,True,0.7344,2.84,0.228
2026-09-07 12:24:20,3.15,38.59,51.0,79.51,0.7928,int8,algo,datasets/imagenette2-320/val/n03888257/n03888257_880.JPEG,parachute,parachute,True,0.3281,2.85,0.231
2026-09-07 12:24:21,2.69,38.59,50.6,79.51,0.7934,int8,algo,datasets/imagenette2-320/val/n03028079/n03028079_13311.JPEG,church,stupa,False,0.3945,2.85,0.234
2026-09-07 12:24:22,2.41,38.59,49.96,79.51,0.7933,int8,algo,datasets/imagenette2-320/val/n02102040/n02102040_791.JPEG,English springer,whippet,False,0.4883,2.84,0.232
2026-09-07 12:24:23,4.57,38.56,50.38,79.51,0.7881,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_19690.JPEG,cassette player,tape player,False,0.5547,2.85,0.23
2026-09-07 12:24:24,5.1,38.53,50.23,79.51,0.7865,int8,algo,datasets/imagenette2-320/val/n03425413/n03425413_13231.JPEG,gas pump,mobile home,False,0.9297,2.84,0.217
2026-09-07 12:24:25,4.62,38.52,50.14,79.51,0.7876,int8,algo,datasets/imagenette2-320/val/n03445777/n03445777_5912.JPEG,golf ball,golf ball,True,0.8633,2.84,0.287
