timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-09-07 12:27:36,9.8,38.3,52.0,79.51,0.8112,int8,linucb,datasets/imagenette2-320/val/n03417042/n03417042_5221.JPEG,garbage truck,garbage truck,True,0.7539,2.81,0.145
2026-09-07 12:27:37,9.92,38.34,52.0,79.51,0.8111,int8,linucb,datasets/imagenette2-320/val/n03445777/n03445777_490.JPEG,golf ball,golf ball,True,0.9219,2.83,0.378
2026-09-07 12:27:38,6.75,38.44,51.6,79.51,0.8177,int8,linucb,datasets/imagenette2-320/val/n02979186/n02979186_5280.JPEG,cassette player,microwave,False,0.1875,2.83,0.348
2026-09-07 12:27:39,5.61,38.51,51.36,79.51,0.8204,int8,linucb,datasets/imagenette2-320/val/n02102040/n02102040_332.JPEG,English springer,English springer,True,0.5234,2.83,0.345
2026-09-07 12:27:40,4.89,38.54,50.82,79.51,0.8221,int8,linucb,datasets/imagenette2-320/val/n02979186/n02979186_19412.JPEG,cassette player,cassette player,True,0.5234,9.2,0.325
2026-09-07 12:27:41,5.33,38.53,50.89,79.51,0.821,int8,linucb,datasets/imagenette2-320/val/n03394916/n03394916_51571.JPEG,French horn,French horn,True,0.957,2.85,0.349
2026-09-07 12:27:42,4.0,38.52,50.93,79.51,0.8245,int8,linucb,datasets/imagenette2-320/val/n03000684/n03000684_28711.JPEG,chain saw,chain saw,True,0.9805,9.92,0.405
2026-09-07 12:27:43,3.96,38.55,50.96,79.51,0.8247,int8,linucb,datasets/imagenette2-320/val/n03000684/n03000684_10902.JPEG,chain saw,chain saw,True,0.2188,2.83,0.357
2026-09-07 12:27:44,3.18,38.57,50.58,79.51,0.2809,fp32,vote_fp32,datasets/imagenette2-320/val/n03425413/n03425413_16300.JPEG,gas pump,gas pump,True,0.8064,12.31,0.117
2026-09-07 12:27:45,4.31,38.58,50.35,79.51,0.8236,int8,linucb,datasets/imagenette2-320/val/n03888257/n03888257_880.JPEG,parachute,parachute,True,0.3281,2.85,0.36
2026-09-07 12:27:46,4.14,38.59,50.61,79.51,0.8241,int8,linucb,datasets/imagenette2-320/val/n03028079/n03028079_13311.JPEG,church,stupa,False,0.3945,2.85,0.368
