timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-09-07 12:17:05,8.0,39.5,46.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_5221.JPEG,garbage truck,garbage truck,True,0.7764,16.33,0
2026-09-07 12:17:07,11.8,39.5,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03445777/n03445777_490.JPEG,golf ball,golf ball,True,0.8951,19.86,0
2026-09-07 12:17:09,2.0,39.5,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n02979186/n02979186_5280.JPEG,cassette player,television,False,0.2154,19.26,0
2026-09-07 12:17:10,2.0,39.3,46.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n02102040/n02102040_332.JPEG,English springer,English springer,True,0.2494,18.48,0
2026-09-07 12:17:12,13.7,39.3,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n02979186/n02979186_19412.JPEG,cassette player,cassette player,True,0.6009,19.28,0
2026-09-07 12:17:14,2.0,39.4,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03394916/n03394916_51571.JPEG,French horn,French horn,True,0.9576,20.32,0
2026-09-07 12:17:15,4.0,39.3,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03000684/n03000684_28711.JPEG,chain saw,chain saw,True,0.9911,20.13,0
2026-09-07 12:17:17,2.0,39.2,59.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03000684/n03000684_10902.JPEG,chain saw,syringe,False,0.5531,12.82,0
2026-09-07 12:17:18,2.0,39.1,44.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03425413/n03425413_16300.JPEG,gas pump,gas pump,True,0.8064,18.92,0
2026-09-07 12:17:20,0.0,39.1,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03888257/n03888257_880.JPEG,parachute,snowmobile,False,0.4563,12.32,0
2026-09-07 12:17:22,2.0,39.0,44.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03028079/n03028079_13311.JPEG,church,stupa,False,0.633,18.43,0
2026-09-07 12:17:23,4.0,39.1,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n02102040/n02102040_791.JPEG,English springer,whippet,False,0.459,17.81,0
2026-09-07 12:17:25,0.0,39.1,44.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n02979186/n02979186_19690.JPEG,cassette player,tape player,False,0.5127,18.34,0
2026-09-07 12:17:27,2.0,39.1,44.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03425413/n03425413_13231.JPEG,gas pump,mobile home,False,0.5726,12.3,0
2026-09-07 12:17:28,2.0,39.1,44.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03445777/n03445777_5912.JPEG,golf ball,golf ball,True,0.7808,17.54,0
2026-09-07 12:17:30,2.0,39.0,43.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03888257/n03888257_61350.JPEG,parachute,parachute,True,0.9283,18.7,0
2026-09-07 12:17:31,3.9,39.0,45.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n02102040/n02102040_990.JPEG,English springer,English springer,True,0.9408,19.19,0
2026-09-07 12:17:33,2.0,39.1,44.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_3272.JPEG,garbage truck,garbage truck,True,0.385,18.42,0
2026-09-07 12:17:35,2.0,39.1,47.0,79.51,0,fp32,algo,datasets/imagenette2-320/val/n03425413/n03425413_691.JPEG,gas pump,parking meter,False,0.29,15.84,0
