timestamp,cpu,ram,temperature,battery,health_score,model,decision_source,image_path,true_label,label,correct,confidence,latency_ms,decision_time_ms
2026-09-02 15:54:46,8.2,29.4,52.0,79.53,0.8072,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_3600.JPEG,garbage truck,steam locomotive,False,0.248,12.36,0.137
2026-09-02 15:54:47,8.92,29.42,52.0,79.53,0.7927,fp32,algo,datasets/imagenette2-320/val/n03888257/n03888257_7831.JPEG,parachute,banded gecko,False,0.0892,22.93,0.254
2026-09-02 15:54:48,6.15,29.41,51.6,79.53,0.7826,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_9592.JPEG,garbage truck,trailer truck,False,0.355,12.29,0.236
2026-09-02 15:54:49,5.25,29.45,51.76,79.53,0.7783,int8,algo,datasets/imagenette2-320/val/n02979186/n02979186_6012.JPEG,cassette player,CD player,False,0.7969,2.83,0.236
2026-09-02 15:54:50,3.15,29.43,51.46,79.53,0.7849,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_15691.JPEG,chain saw,wreck,False,0.0469,2.83,0.263
2026-09-02 15:54:51,3.45,29.42,51.27,79.53,0.7833,fp32,algo,datasets/imagenette2-320/val/n03000684/n03000684_17902.JPEG,chain saw,chain saw,True,0.9989,12.29,0.201
2026-09-02 15:54:52,2.87,29.41,50.76,79.53,0.7966,fp32,algo,datasets/imagenette2-320/val/n03000684/n03000684_16872.JPEG,chain saw,moped,False,0.252,21.97,0.212
2026-09-02 15:54:54,3.28,29.41,50.46,79.53,0.7816,fp32,algo,datasets/imagenette2-320/val/n01440764/n01440764_3421.JPEG,tench,gar,False,0.2556,23.19,0.232
2026-09-02 15:54:55,2.77,29.4,50.68,79.53,0.7719,int8,algo,datasets/imagenette2-320/val/n03000684/n03000684_17132.JPEG,chain saw,solar dish,False,0.2344,9.84,0.231
2026-09-02 15:54:56,3.26,29.4,50.81,79.53,0.7705,fp32,algo,datasets/imagenette2-320/val/n03417042/n03417042_29722.JPEG,garbage truck,garbage truck,True,0.6876,12.31,0.219
